"index","runmean","revmean","runsd","revsd","meanEV","sdEV","bnh","tol 0.047"
112,0.00680700377389354,-0.00486168956307863,0.0100813868631125,0.00957278755542935,0.0103896663869788,0.0103896663869788,106.328348645829,106.328348645829
113,0.00605503270992824,-0.00443036697719483,0.010614603708032,0.00963451639413995,0.0103896663869788,0.0103896663869788,105.328862168558,105.328862168558
114,0.00610919402711109,-0.00432289278710583,0.0107330286198781,0.00968450228042919,0.0103896663869788,0.0103896663869788,106.108295748605,106.108295748605
115,0.00504972880282787,-0.00614953915611471,0.0104636272153501,0.00930397251624886,0.0103896663869788,0.0103896663869788,106.713113034373,106.713113034373
116,0.00515730755327975,-0.00609296255171091,0.0103344797844848,0.0094314808171657,0.0103896663869788,0.0103896663869788,107.673531051682,107.673531051682
117,0.00530156928893964,-0.00720920385424551,0.00999953912241209,0.00913606510035195,0.0103896663869788,0.0103896663869788,107.921180173101,107.921180173101
118,0.00136644109769262,-0.000365659370001527,0.0135170470699127,0.00726958518411684,0.0103896663869788,0.0103896663869788,108.827718086555,108.827718086555
119,0.00811538423776446,-0.00061618321114504,0.00205684787808335,0.0119187290502164,0.0103896663869788,0.0103896663869788,109.121552925388,109.121552925388
120,0.00631138075122736,-0.00374580853991758,0.0100948741795673,0.0102995196722186,0.0103896663869788,0.0103896663869788,109.896315951159,109.896315951159
121,0.021164769021538,-0.000352147481374831,0.00813760992268637,0.0105076731809565,0.0103896663869788,0.0103896663869788,109.797409266803,109.797409266803
122,0.00104180212441992,-0.000406157307972435,0.0133223953662372,0.00698504723840181,0.0103896663869788,0.0103896663869788,109.775449784949,109.775449784949
123,0.00607077730683871,-0.00306613624921315,0.01043499723607,0.0101825037371161,0.0103896663869788,0.0103896663869788,108.809425826842,108.809425826842
124,0.000962426595265594,-0.00099564419890359,0.013253592226857,0.00673935632067134,0.0103896663869788,0.0103896663869788,109.386115783724,109.386115783724
125,0.000797321427055994,-0.000565858313042773,0.01329574406153,0.0070048171632479,0.0103896663869788,0.0103896663869788,108.981387155324,108.981387155324
126,0.00101710172503185,-0.00107892779113761,0.0132425111672901,0.00676688775603802,0.0103896663869788,0.0103896663869788,108.599952300281,108.599952300281
127,0.00462698446286111,-0.00443160129223718,0.0105596850951551,0.00993167063602915,0.0103896663869788,0.0103896663869788,107.318472863137,107.318472863137
128,0.00806579251921588,-0.00174316852452036,0.012566820192023,0.0101617904240668,0.0103896663869788,0.0103896663869788,108.187752493329,108.187752493329
129,0.0242139888452159,-0.00069488888483657,0.00780470652375085,0.0104683507487131,0.0103896663869788,0.0103896663869788,108.836879008289,108.836879008289
