Exchange Date,Close,Adjusted Close,Net,%Chg,Open,Low,High,Volume
11/20/2007,144.64,,0.88,0.61%,144.02,142.11,145.53,414767456
11/19/2007,143.76,,-2.03,-1.39%,145.28,143.19,145.36,267745911
11/16/2007,145.79,,0.25,0.17%,146.31,144.57,146.47,308771041
11/15/2007,145.54,,-2.13,-1.44%,146.57,144.52,147.49,263111078
11/14/2007,147.67,,-0.41,-0.28%,149.22,146.78,149.4,230558773
11/13/2007,148.08,,4.38,3.05%,145.37,145.22,148.31,191117400
11/12/2007,143.7,,-1.44,-0.99%,145.21,143.7,146.61,243087901
11/9/2007,145.14,,-2.02,-1.37%,145.69,144.89,147.54,277745044
11/8/2007,147.16,,-0.75,-0.51%,147.99,145.07,149.3,374510087
11/7/2007,147.91,,-4.16,-2.74%,150.44,147.55,152.1072,306639644
11/6/2007,152.07,,2.02,1.35%,150.86,149.9,152.11,177800407
11/5/2007,150.05,,-1.15,-0.76%,149.64,148,151.16,226845931
11/2/2007,151.2,,0.17,0.11%,151.53,149.21,152,331228171
11/1/2007,151.03,,-3.62,-2.34%,153.29,150.59,153.41,333040702
10/31/2007,154.65,,1.59,1.04%,153.98,152.84,155.27,220954386
10/30/2007,153.06,,-1.07,-0.69%,153.45,152.87,153.75,132981516
10/29/2007,154.13,,0.51,0.33%,153.93,153.55,154.44,106840923
10/26/2007,153.62,,1.78,1.17%,153.06,151.9,153.62,176491208
10/25/2007,151.84,,0.36,0.24%,151.65,149.88,152.29,237374487
10/24/2007,151.48,,-0.28,-0.18%,151.21,148,151.74,326694120
10/23/2007,151.76,,1.22,0.81%,151.46,150.25,151.95,180085062
10/22/2007,150.54,,0.87,0.58%,148.86,148.66,150.76,261989782
10/19/2007,149.67,,-4.02,-2.62%,153.09,149.66,156.48,297169866
10/18/2007,153.69,,-0.56,-0.36%,153.45,153.08,154.19,148457453
10/17/2007,154.25,,0.47,0.31%,154.98,152.47,155.09,216687238
10/16/2007,153.78,,-1.23,-0.79%,154.41,153.47,156.48,166525626
10/15/2007,155.01,,-1.32,-0.84%,156.27,153.94,156.36,161151820
10/12/2007,156.33,,0.86,0.55%,155.46,155.27,156.35,124546644
10/11/2007,155.47,,-0.75,-0.48%,156.93,154.54,157.52,233529065
10/10/2007,156.22,,-0.26,-0.17%,156.04,155.41,156.44,101711081
10/9/2007,156.48,,1.46,0.94%,155.6,155.03,156.5,94054252
10/8/2007,155.02,,-0.83,-0.53%,155.39,154.77,155.49,71280351
10/5/2007,155.85,,1.83,1.19%,155.03,154.63,156.1,134584501
10/4/2007,154.02,,0.24,0.16%,154.11,153.59,154.26,76864345
10/3/2007,153.78,,-0.31,-0.20%,153.81,153.01,154.41,119055844
10/2/2007,154.09,,-0.21,-0.14%,154.61,153.81,154.65,112978769
10/1/2007,154.3,,1.72,1.13%,152.6,152.5,154.75,148162230
9/28/2007,152.58,,-0.51,-0.33%,152.85,151.98,153.19,133372085
9/27/2007,153.09,,0.9,0.59%,152.91,152.19,153.1,102713274
9/26/2007,152.19,,0.8,0.53%,152.25,151.39,152.77,135588854
9/25/2007,151.39,,-0.3,-0.20%,150.81,150.47,151.66,142296566
9/24/2007,151.69,,-0.28,-0.18%,152.42,151.36,152.82,139450117
9/21/2007,151.97,,-0.31,-0.20%,152.71,151.74,153.1177,141463409
9/20/2007,152.28,,-1.08,-0.70%,153.34,152.11,153.43,175186778
9/19/2007,153.36,,0.9,0.59%,153.41,152.71,154.39,193779848
9/18/2007,152.46,,4.36,2.94%,148.83,148.1341,152.5,263759497
9/17/2007,148.1,,-0.8,-0.54%,148.31,147.63,148.8905,109870775
9/14/2007,148.9,,-0.01,-0.01%,147.96,147.74,149.09,121910941
9/13/2007,148.91,,1.04,0.70%,148.55,148.2,149.45,154078942
9/12/2007,147.87,,0.38,0.26%,147.29,146.98,148.44,149591913
9/11/2007,147.49,,1.7,1.17%,146.24,146.13,147.7,162081875
9/10/2007,145.79,,-0.28,-0.19%,146.52,144.33,146.72,192374772
9/7/2007,146.07,,-2.06,-1.39%,146.48,145.26,146.89,235447578
9/6/2007,148.13,,0.34,0.23%,147.95,147.12,148.61,127878356
9/5/2007,147.79,,-1.29,-0.87%,148.2,147,148.36,166261708
9/4/2007,149.08,,1.49,1.01%,147.45,147.4,149.98,120061971
8/31/2007,147.59,,1.44,0.99%,147.65,146.83,148.5,185477406
8/30/2007,146.15,,-0.39,-0.27%,145.45,145.31,147.19,191817206
8/29/2007,146.54,,2.82,1.96%,144.37,143.96,146.74,207654197
8/28/2007,143.72,,-3.23,-2.20%,146.16,143.46,146.25,219790628
8/27/2007,146.95,,-1.38,-0.93%,147.85,146.73,148.33,113024247
8/24/2007,148.33,,1.81,1.24%,146.48,146.28,148.33,128901846
8/23/2007,146.52,,-0.13,-0.09%,147.34,145.61,147.65,203915272
8/22/2007,146.65,,1.72,1.19%,146.01,145.33,146.8,173156672
8/21/2007,144.93,,0.29,0.20%,144.6,144.14,145.97,157066342
8/20/2007,144.64,,-0.07,-0.05%,145.17,143.29,145.47,187320336
8/17/2007,144.71,,2.61,1.84%,145.5,141.386,145.9,388218015
8/16/2007,142.1,,1.06,0.75%,139.79,137,142.94,546743619
8/15/2007,141.04,,-1.97,-1.38%,142.72,140.62,144.46,323833925
8/14/2007,143.01,,-2.22,-1.53%,145.7,142.72,146.06,264134492
8/13/2007,145.23,,0.52,0.36%,146.5,145.02,146.89,181987405
8/10/2007,144.71,,-0.68,-0.47%,144.39,143.12,146.5,411018374
8/9/2007,145.39,,-4.44,-2.96%,147.43,145.29,149.9,358182347
8/8/2007,149.83,,2.06,1.39%,148.41,147.34,150.59,274930582
8/7/2007,147.77,,1.56,1.07%,145.94,145.23,149,280693465
8/6/2007,146.21,,2.41,1.68%,144.21,142.53,146.83,324979665
8/3/2007,143.8,,-3.8,-2.57%,147.28,143.2,147.58,359398213
8/2/2007,147.6,,1.17,0.80%,146.76,145.26,147.76,294758353
8/1/2007,146.43,,0.71,0.49%,145.18,143.95,147.01,467669944
7/31/2007,145.72,,-1.66,-1.13%,148.33,145.04,149.46,316976706
7/30/2007,147.38,,2.27,1.56%,145.93,145.29,147.81,283017522
7/27/2007,145.11,,-2.91,-1.97%,148.21,145.05,148.87,422987635
7/26/2007,148.02,,-3.59,-2.37%,150.19,146.39,150.8,467592493
7/25/2007,151.61,,0.31,0.20%,152.02,150.25,152.39,265214482
7/24/2007,151.3,,-2.67,-1.73%,153.12,150.76,154.28,256875406
7/23/2007,153.97,,0.47,0.31%,154.18,153.3,154.72,121183836
7/20/2007,153.5,,-1.57,-1.01%,154.89,152.29,155.2484,245504494
7/19/2007,155.07,,0.6,0.39%,155.2,154.75,155.53,145249637
7/18/2007,154.47,,-0.28,-0.18%,154.23,153.3,154.8,237889754
7/17/2007,154.75,,-0.08,-0.05%,154.93,154.68,156,126201238
7/16/2007,154.83,,-0.02,-0.01%,154.99,154.58,155.53,98382696
7/13/2007,154.85,,0.46,0.30%,154.57,154.39,155.46,111794261
7/12/2007,154.39,,2.4,1.58%,152.37,152.34,154.75,133882744
7/11/2007,151.99,,1.07,0.71%,150.75,150.52,152.05,175608117
7/10/2007,150.92,,-2.08,-1.36%,152.29,150.77,152.61,180362556
7/9/2007,153,,0.02,0.01%,153.16,152.62,153.36,72348059
7/6/2007,152.98,,0.8,0.53%,152.38,151.93,153.17,81108856
7/5/2007,152.18,,-0.16,-0.11%,152.4,151.63,152.56,89278638
7/3/2007,152.34,,0.55,0.36%,152.18,151.99,152.5,54048392
7/2/2007,151.79,,1.36,0.90%,150.87,150.77,151.92,103357331
6/29/2007,150.43,,0.05,0.03%,150.9,149.15,151.65,199701731
6/28/2007,150.38,,-0.02,-0.01%,150.38,149.67,151.41,157704908
6/27/2007,150.4,,2.11,1.42%,148.13,148.06,150.57,213637766
6/26/2007,148.29,,-1.54,-1.03%,150.21,148.28,150.46,198445634
6/25/2007,149.83,,-0.72,-0.48%,150.24,149.02,151.25,232071665
6/22/2007,150.55,,-1.43,-0.94%,151.52,149.85,151.77,205158931
6/21/2007,151.98,,0.84,0.56%,151.08,150.25,152.11,205276467
6/20/2007,151.14,,-2.13,-1.39%,153.58,150.96,153.58,177247940
6/19/2007,153.27,,0.38,0.25%,152.55,152.36,153.38,111130055
6/18/2007,152.89,,-0.18,-0.12%,153.38,152.66,153.39,88637361
6/15/2007,153.07,,0.21,0.14%,153.14,152.93,153.66,154433068
6/14/2007,152.86,,0.97,0.64%,152.06,152.03,153.12,146777231
6/13/2007,151.89,,2.24,1.50%,150.5,149.722,152.07,193259036
6/12/2007,149.65,,-1.65,-1.09%,150.67,149.55,151.54,235777476
6/11/2007,151.3,,0.26,0.17%,150.93,150.7,151.95,102540269
6/8/2007,151.04,,1.94,1.30%,149.5,149.09,151.19,176989611
6/7/2007,149.1,,-2.74,-1.80%,151.56,149.06,152.5,232536760
6/6/2007,151.84,,-1.65,-1.07%,152.91,151.75,152.95,164156415
6/5/2007,153.49,,-0.61,-0.40%,153.74,152.86,153.9,127966653
6/4/2007,154.1,,0.02,0.01%,153.54,153.48,154.39,78077762
6/1/2007,154.08,,0.76,0.50%,153.88,153.51,154.4,107816219
5/31/2007,153.32,,-0.16,-0.10%,153.66,153.12,153.89,115780217
5/30/2007,153.48,,1.24,0.81%,151.46,151.34,153.54,131293868
5/29/2007,152.24,,0.55,0.36%,151.94,151.45,152.5,83961894
5/25/2007,151.69,,0.63,0.42%,151.49,151.18,152.02,83309621
5/24/2007,151.06,,-1.38,-0.91%,152.53,150.74,153.21,187777507
5/23/2007,152.44,,0.02,0.01%,152.95,152.36,153.5,133961926
5/22/2007,152.42,,-0.12,-0.08%,152.7,152.38,153.16,82284087
5/21/2007,152.54,,-0.08,-0.05%,152.58,152.4993,153.23,174709147
5/18/2007,152.62,,1.32,0.87%,152.01,151.81,152.62,99187841
5/17/2007,151.3,,-0.3,-0.20%,151.38,151.11,151.96,101569226
5/16/2007,151.6,,1.03,0.68%,150.8,150.38,151.63,114674127
5/15/2007,150.57,,0.04,0.03%,150.7,150.19,151.665,180954808
5/14/2007,150.53,,-0.33,-0.22%,150.86,149.79,151.3,108065801
5/11/2007,150.86,,1.28,0.86%,149.75,149.72,150.93,113415741
5/10/2007,149.58,,-1.58,-1.05%,150.73,149.27,151.02,153702478
5/9/2007,151.16,,0.41,0.27%,150.64,150.37,152.82,102950775
5/8/2007,150.75,,-0.2,-0.13%,150.58,150.13,150.92,81538936
5/7/2007,150.95,,0.03,0.02%,150.88,150.81,151.2,63691549
5/4/2007,150.92,,0.57,0.38%,150.75,150.22,151.12,96424729
5/3/2007,150.35,,0.81,0.54%,149.97,149.05,150.4,87865741
5/2/2007,149.54,,0.87,0.59%,148.9,148.75,149.95,87183213
5/1/2007,148.67,,0.38,0.26%,148.42,147.67,149.47,134447334
4/30/2007,148.29,,-1.24,-0.83%,149.64,148.21,149.74,101022774
4/27/2007,149.53,,-0.12,-0.08%,149.09,148.84,149.74,108197354
4/26/2007,149.65,,0.17,0.11%,149.49,149.1,149.8,88758255
4/25/2007,149.48,,1.36,0.92%,148.73,148.0233,149.66,109171934
4/24/2007,148.12,,0.06,0.04%,148.23,147.32,148.4,114476697
4/23/2007,148.06,,-0.56,-0.38%,148.37,147.97,148.73,77586137
4/20/2007,148.62,,1.39,0.94%,148.22,147.0439,148.62,124129435
4/19/2007,147.23,,-0.04,-0.03%,146.55,146.36,147.4,103366536
4/18/2007,147.27,,0.18,0.12%,146.6,146.57,147.7,88354163
4/17/2007,147.09,,0.39,0.27%,146.97,146.65,147.4,108445673
4/16/2007,146.7,,1.38,0.95%,145.83,145.82,146.86,83212818
4/13/2007,145.32,,0.66,0.46%,144.9,144.36,145.32,85181640
4/12/2007,144.66,,0.64,0.44%,143.74,143.34,144.92,116464748
4/11/2007,144.02,,-0.59,-0.41%,144.82,143.54,144.86,106555131
4/10/2007,144.61,,0.17,0.12%,144.33,144.27,144.85,56641366
4/9/2007,144.44,,0.2,0.14%,144.65,144.15,144.8,51153140
4/5/2007,144.24,,0.39,0.27%,143.67,143.61,144.44,46871640
4/4/2007,143.85,,0.16,0.11%,143.69,143.16,143.95,64019623
4/3/2007,143.69,,1.53,1.08%,142.97,142.91,143.98,82515208
4/2/2007,142.16,,0.16,0.11%,142.16,140.89,142.46,79454680
3/30/2007,142,,0.03,0.02%,142.24,140.56,142.84,128208880
3/29/2007,141.97,,0.15,0.11%,142.54,141.19,142.61,139505747
3/28/2007,141.82,,-1.04,-0.73%,142.14,141.26,142.47,152970587
3/27/2007,142.86,,-0.34,-0.24%,143.12,142.39,143.16,100592590
3/26/2007,143.2,,-0.19,-0.13%,143.5,142.09,143.65,113814330
3/23/2007,143.39,,0.21,0.15%,143.28,143.15,143.81,74431674
3/22/2007,143.18,,-0.11,-0.08%,143.48,142.79,143.68,119002202
3/21/2007,143.29,,2.32,1.65%,141.1,140.82,143.65,153436549
3/20/2007,140.97,,0.77,0.55%,140.08,139.96,141.05,83364744
3/19/2007,140.2,,1.67,1.21%,139.26,138.5466,140.33,96219354
3/16/2007,138.53,,-0.94,-0.67%,139.31,138.12,139.63,122073808
3/15/2007,139.47,,0.19,0.14%,138.97,138.8,139.99,132435812
3/14/2007,139.28,,1.03,0.75%,138.43,136.75,139.36,231853900
3/13/2007,138.25,,-2.74,-1.94%,140.18,138.04,140.77,190605200
3/12/2007,140.99,,0.21,0.15%,140.42,140.16,141.34,80384200
3/9/2007,140.78,,0.04,0.03%,141.31,140.08,141.42,107772800
3/8/2007,140.74,,1.18,0.85%,140.54,140.07,141.16,117903266
3/7/2007,139.56,,-0.14,-0.10%,139.59,139.4,140.46,115253500
3/6/2007,139.7,,2.35,1.71%,138.78,137.717,140.12,143447200
3/5/2007,137.35,,-1.32,-0.95%,137.93,137.33,139.58,144649801
3/2/2007,138.67,,-1.84,-1.31%,140.05,138.66,140.66,162612800
3/1/2007,140.51,,-0.42,-0.30%,139.34,138.05,141.25,212853496
2/28/2007,140.93,,1.43,1.03%,140.39,139.8,141.98,177574000
2/27/2007,139.5,,-5.67,-3.91%,143.88,139,144.2,274953900
2/26/2007,145.17,,-0.13,-0.09%,145.83,144.75,145.95,70096062
2/23/2007,145.3,,-0.57,-0.39%,145.74,144.75,145.79,71988900
2/22/2007,145.87,,-0.11,-0.08%,146.05,145.17,146.42,79081900
2/21/2007,145.98,,-0.06,-0.04%,145.61,145.35,146.07,63994800
2/20/2007,146.04,,0.31,0.21%,145.56,144.06,146.2,56924500
2/16/2007,145.73,,-0.07,-0.05%,145.44,145.23,145.76,39843500
2/15/2007,145.8,,0.19,0.13%,145.67,145.43,145.95,38727300
2/14/2007,145.61,,0.95,0.66%,144.8,144.78,145.9,66062345
2/13/2007,144.66,,1.21,0.84%,143.77,143.76,144.9,64113480
2/12/2007,143.45,,-0.49,-0.34%,143.94,143.19,144.04,65663228
2/9/2007,143.94,,-1.08,-0.74%,145.06,143.39,145.33,79086500
2/8/2007,145.02,,-0.19,-0.13%,144.78,144.27,145.12,70648000
2/7/2007,145.21,,0.32,0.22%,145.12,144.57,145.36,55695600
2/6/2007,144.89,,0.04,0.03%,144.97,144.33,145.03,57084900
2/5/2007,144.85,,0.04,0.03%,144.7,144.34,144.94,45751400
2/2/2007,144.81,,0.2,0.14%,144.73,144.38,144.95,49607700
2/1/2007,144.61,,0.86,0.60%,144.15,143.91,144.66,69317300
1/31/2007,143.75,,0.96,0.67%,142.63,142.4,144.13,91905000
1/30/2007,142.79,,0.74,0.52%,142.35,142.06,142.86,70424100
1/29/2007,142.05,,-0.11,-0.08%,142.19,141.74,142.8,66216700
1/26/2007,142.16,,-0.1,-0.07%,142.57,141.58,142.65,74588300
1/25/2007,142.26,,-1.69,-1.17%,143.84,142.01,143.92,74967600
1/24/2007,143.95,,1.15,0.81%,142.97,142.91,143.98,56469800
1/23/2007,142.8,,0.42,0.29%,142.26,142.06,143.08,54091000
1/22/2007,142.38,,-0.44,-0.31%,143.07,141.93,143.1,60263300
1/19/2007,142.82,,0.28,0.20%,142.54,142.46,143.1,56983900
1/18/2007,142.54,,-0.48,-0.34%,143.17,142.31,143.26,68263800
1/17/2007,143.02,,0.06,0.04%,142.85,142.73,143.46,51598500
1/16/2007,142.96,,-0.28,-0.20%,143.07,142.73,143.44,44990100
1/12/2007,143.24,,1.08,0.76%,142.12,142.11,143.24,57641900
1/11/2007,142.16,,0.62,0.44%,141.56,141.5,142.62,55533200
1/10/2007,141.54,,0.47,0.33%,140.58,140.3,141.57,72484100
1/9/2007,141.07,,-0.12,-0.08%,141.31,140.4,141.6,75730400
1/8/2007,141.19,,0.65,0.46%,140.82,140.25,141.41,71676000
1/5/2007,140.54,,-1.13,-0.80%,141.33,140.38,141.4,76696700
1/4/2007,141.67,,0.3,0.21%,141.23,140.61,142.05,69638900
1/3/2007,141.37,,-0.25,-0.18%,142.25,140.57,142.86,94846800
12/29/2006,141.62,,-0.59,-0.41%,142.1,141.43,142.54,45468600
12/28/2006,142.21,,-0.3,-0.21%,142.41,141.99,142.7,37292100
12/27/2006,142.51,,0.93,0.66%,141.87,141.83,142.6,39734000
12/26/2006,141.58,,0.83,0.59%,140.81,140.78,141.61,32700100
12/22/2006,140.75,,-0.87,-0.61%,141.64,140.67,141.65,62074300
12/21/2006,141.62,,-0.52,-0.37%,142.27,141.32,142.43,48698800
12/20/2006,142.14,,-0.08,-0.06%,142.28,142.01,142.66,41473800
12/19/2006,142.22,,0.27,0.19%,141.55,141.19,142.56,65077800
12/18/2006,141.95,,-0.39,-0.27%,142.54,141.75,142.88,48957900
12/15/2006,142.34,,-0.78,-0.54%,142.64,142.24,142.89,70860200
12/14/2006,143.12,,1.25,0.88%,141.86,141.84,143.24,64780600
12/13/2006,141.87,,0.15,0.11%,142.23,141.56,142.34,55570000
12/12/2006,141.72,,-0.11,-0.08%,141.69,140.89,141.87,77461200
12/11/2006,141.83,,0.41,0.29%,141.42,141.34,142.09,39784100
12/8/2006,141.42,,0.26,0.18%,141.13,140.78,141.9,79625500
12/7/2006,141.16,,-0.62,-0.44%,142.03,141.11,142.3,62857400
12/6/2006,141.78,,-0.12,-0.08%,141.87,141.5,142.07,53327400
12/5/2006,141.9,,0.61,0.43%,141.56,141.26,141.96,73383600
12/4/2006,141.29,,1.07,0.76%,140.25,140.23,141.55,87816400
12/1/2006,140.22,,-0.31,-0.22%,140.53,138.97,140.66,126159100
11/30/2006,140.53,,0.06,0.04%,140.44,139.76,141.05,83999100
11/29/2006,140.47,,1.45,1.04%,139.47,139.0828,140.53,91542100
11/28/2006,139.02,,0.6,0.43%,138.24,138.11,139.16,106671500
11/27/2006,138.42,,-1.93,-1.38%,140.28,138.38,140.35,84551400
11/24/2006,140.35,,-0.57,-0.40%,140.24,140.2,140.84,30998500
11/22/2006,140.92,,0.28,0.20%,140.75,140.5,141.16,45508800
11/21/2006,140.64,,0.14,0.10%,140.49,140.29,140.67,51373900
11/20/2006,140.5,,0.08,0.06%,140.3,139.941,140.74,69190900
11/17/2006,140.42,,0.04,0.03%,139.93,139.73,140.43,56358200
11/16/2006,140.38,,0.36,0.26%,140.44,139.49,140.68,76749000
11/15/2006,140.02,,0.4,0.29%,139.57,139.53,140.45,76521400
11/14/2006,139.62,,1.04,0.75%,138.97,138.12,139.74,96722200
11/13/2006,138.58,,0.34,0.25%,138.18,138.07,139.04,59414600
11/10/2006,138.24,,0.06,0.04%,138.14,137.72,138.34,48992000
11/9/2006,138.18,,-0.73,-0.53%,139.01,137.9,139.14,95920200
11/8/2006,138.91,,0.3,0.22%,138,136.86,139.05,87521900
11/7/2006,138.61,,0.53,0.38%,138.2,138,138.98,63391700
11/6/2006,138.08,,1.54,1.13%,136.96,136.95,138.28,63314500
11/3/2006,136.54,,-0.24,-0.18%,137.27,135.62,137.39,71346400
11/2/2006,136.78,,-0.08,-0.06%,136.51,136.36,137.01,60703900
11/1/2006,136.86,,-0.93,-0.67%,138.22,136.72,138.31,83006800
10/31/2006,137.79,,-0.02,-0.01%,138.07,137.25,138.26,71298400
10/30/2006,137.81,,-0.1,-0.07%,137.66,137.4,138.2,49718100
10/27/2006,137.91,,-0.87,-0.63%,138.61,137.63,138.75,80240900
10/26/2006,138.78,,0.43,0.31%,138.66,137.98,139,66848900
10/25/2006,138.35,,0.47,0.34%,137.74,137.51,138.41,80754100
10/24/2006,137.88,,0.41,0.30%,137.28,137.22,137.93,51020600
10/23/2006,137.47,,0.63,0.46%,136.56,136.39,137.8,66237400
10/20/2006,136.84,,0.03,0.02%,136.81,136.33,136.95,48099700
10/19/2006,136.81,,0.22,0.16%,136.39,136.23,136.88,64084400
10/18/2006,136.59,,0.18,0.13%,137.04,136.1,137.37,87382100
10/17/2006,136.41,,-0.43,-0.31%,136.47,135.67,136.7,90787300
10/16/2006,136.84,,0.21,0.15%,136.52,136.42,137.05,42323200
10/13/2006,136.63,,0.35,0.26%,136.16,136.04,136.71,53945500
10/12/2006,136.28,,1.17,0.87%,135.45,135.4,136.39,59186600
10/11/2006,135.11,,-0.16,-0.12%,134.84,134.3,135.43,104079100
10/10/2006,135.27,,0.18,0.13%,135.11,134.84,135.45,56441400
10/9/2006,135.09,,0.08,0.06%,134.85,134.64,135.3,41177900
10/6/2006,135.01,,-0.17,-0.13%,134.95,134.4,135.1,65001800
10/5/2006,135.18,,0.26,0.19%,134.92,134.75,135.41,60642900
10/4/2006,134.92,,1.56,1.17%,133.23,133.08,135,80897100
10/3/2006,133.36,,0.28,0.21%,132.89,132.65,133.87,73112800
10/2/2006,133.08,,-0.5,-0.37%,133.54,132.34,133.83,52445500
9/29/2006,133.58,,-0.11,-0.08%,133.8,133.48,133.94,47994200
9/28/2006,133.69,,-0.05,-0.04%,133.74,133.28,133.99,58603600
9/27/2006,133.74,,0.16,0.12%,133.49,133.27,133.97,82434300
9/26/2006,133.58,,1.1,0.83%,132.5,132.4,133.6,74019600
9/25/2006,132.48,,1.01,0.77%,131.73,131.05,132.85,92299100
9/22/2006,131.47,,-0.4,-0.30%,131.67,131,131.68,65969200
9/21/2006,131.87,,-0.64,-0.48%,132.61,131.42,132.75,88947500
9/20/2006,132.51,,0.7,0.53%,132.25,132.06,132.77,75213400
9/19/2006,131.81,,-0.33,-0.25%,132.12,131.07,132.13,92108400
9/18/2006,132.14,,0.18,0.14%,131.79,131.65,132.39,64178000
9/15/2006,131.96,,-0.27,-0.20%,132.31,131.68,132.39,76716600
9/14/2006,132.23,,0.01,0.01%,131.96,131.75,132.24,57821300
9/13/2006,132.22,,0.53,0.40%,131.64,131.52,132.45,62931800
9/12/2006,131.69,,1.28,0.98%,130.56,130.3681,131.84,69899500
9/11/2006,130.41,,0.13,0.10%,129.86,129.48,130.69,68500000
9/8/2006,130.28,,0.37,0.28%,130.08,129.83,130.46,45107700
9/7/2006,129.91,,-0.6,-0.46%,130.06,129.35,130.57,86302600
9/6/2006,130.51,,-1.16,-0.88%,131.11,130.33,131.16,53797100
9/5/2006,131.67,,0.25,0.19%,131.51,131.2,131.85,52350500
9/1/2006,131.42,,0.78,0.60%,131.14,130.84,131.58,48801600
8/31/2006,130.64,,-0.02,-0.02%,130.85,130.58,130.99,38585400
8/30/2006,130.66,,0.08,0.06%,130.87,130.55,131.04,50056400
8/29/2006,130.58,,0.15,0.12%,130.49,129.81,130.83,61817800
8/28/2006,130.43,,0.62,0.48%,129.65,129.64,130.82,52681500
8/25/2006,129.81,,0.16,0.12%,129.64,129.55,130.25,41757900
8/24/2006,129.65,,-0.11,-0.08%,129.99,129.4,130.1,57983500
8/23/2006,129.76,,-0.36,-0.28%,130.18,129.19,130.44,66625800
8/22/2006,130.12,,-0.01,-0.01%,129.94,129.68,130.52,60850500
8/21/2006,130.13,,-0.56,-0.43%,130.18,129.8,130.28,42134200
8/18/2006,130.69,,0.66,0.51%,130.19,129.59,130.69,58290000
8/17/2006,130.03,,0.24,0.18%,129.58,129.49,130.37,71065800
8/16/2006,129.79,,1.16,0.90%,129.32,129.04,129.89,71760000
8/15/2006,128.63,,1.52,1.20%,128.21,127.9,128.87,68165900
8/14/2006,127.11,,0.1,0.08%,127.63,126.92,128.16,58044500
8/11/2006,127.01,,-0.36,-0.28%,127.17,126.39,127.2,47490500
8/10/2006,127.37,,0.39,0.31%,126.53,126.28,127.5,69325900
8/9/2006,126.98,,-0.43,-0.34%,128.2,126.61,128.6,78918100
8/8/2006,127.41,,-0.54,-0.42%,128.09,126.95,128.46,90901300
8/7/2006,127.95,,-0.25,-0.20%,127.9,127.4,128.08,45434700
8/4/2006,128.2,,-0.22,-0.17%,129.06,127.48,129.43,96298400
8/3/2006,128.42,,0.34,0.27%,127.33,127.15,128.55,63737500
8/2/2006,128.08,,0.86,0.68%,127.58,127.55,128.46,64792900
8/1/2006,127.22,,-0.63,-0.49%,127.34,126.6,127.38,65225600
7/31/2006,127.85,,-0.13,-0.10%,127.66,127.45,127.96,49593100
7/28/2006,127.98,,1.27,1.00%,126.99,126.86,128.14,82138900
7/27/2006,126.71,,-0.12,-0.09%,127.33,126.2,127.69,87261200
7/26/2006,126.83,,0.17,0.13%,126.59,126.18,127.45,84532200
7/25/2006,126.66,,0.45,0.36%,125.98,125.72,127.3,95528100
7/24/2006,126.21,,2.26,1.82%,124.44,124.44,126.32,92892700
7/21/2006,123.95,,-0.88,-0.70%,125.15,123.82,125.19,101726800
7/20/2006,124.83,,-0.86,-0.68%,126.12,124.66,126.3,112344300
7/19/2006,125.69,,1.72,1.39%,124.18,123.724,126.26,134401100
7/18/2006,123.97,,0.63,0.51%,123.74,122.39,124.05,123706800
7/17/2006,123.34,,-0.18,-0.15%,123.5,123.15,124.1,81290500
7/14/2006,123.52,,-0.48,-0.39%,124.16,122.83,124.26,103243200
7/13/2006,124,,-2.05,-1.63%,125.5,124,125.68,102622000
7/12/2006,126.05,,-1.36,-1.07%,127.21,125.72,127.4,82562100
7/11/2006,127.41,,0.56,0.44%,126.61,125.94,127.41,73640800
7/10/2006,126.85,,0.24,0.19%,126.94,126.41,127.43,60964100
7/7/2006,126.61,,-0.83,-0.65%,127.19,126.29,127.56,81628500
7/6/2006,127.44,,0.37,0.29%,127.2,127.08,127.85,51290700
7/5/2006,127.07,,-0.73,-0.57%,127.29,126.52,127.45,69654000
7/3/2006,127.8,,0.57,0.45%,127.43,127.31,128.01,23914000
6/30/2006,127.23,,-0.04,-0.03%,127.47,126.96,127.66,54230200
6/29/2006,127.27,,2.52,2.02%,125.2,125.17,127.35,110698800
6/28/2006,124.75,,0.84,0.68%,124.19,123.65,124.77,62371200
6/27/2006,123.91,,-1.08,-0.86%,125.01,123.77,125.29,69834200
6/26/2006,124.99,,0.55,0.44%,124.54,124.25,125.06,37906000
6/23/2006,124.44,,-0.02,-0.02%,124.33,124.03,125.3,54112500
6/22/2006,124.46,,-0.55,-0.44%,124.95,124.04,125.06,74997100
6/21/2006,125.01,,0.92,0.74%,124,123.96,125.7,75044400
6/20/2006,124.09,,0.42,0.34%,124.01,123.72,124.81,65524400
6/19/2006,123.67,,-0.98,-0.79%,125.4,123.55,125.48,95823700
6/16/2006,124.65,,-1.47,-1.17%,125.19,124.46,125.56,94267500
6/15/2006,126.12,,2.62,2.12%,123.92,123.86,126.36,134463400
6/14/2006,123.5,,0.95,0.78%,122.84,122.34,123.63,163668600
6/13/2006,122.55,,-1.44,-1.16%,123.78,122.55,124.84,185702000
6/12/2006,123.99,,-1.36,-1.08%,125.88,123.82,125.93,95887100
6/9/2006,125.35,,-0.4,-0.32%,126.36,125.29,126.96,94977600
6/8/2006,125.75,,-0.11,-0.09%,125.58,123.87,126.5,204972100
6/7/2006,125.86,,-0.95,-0.75%,126.91,125.79,127.65,108718000
6/6/2006,126.81,,-0.31,-0.24%,127.21,125.76,127.38,130881900
